countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Channel Islands,545,0,40,0,430,0,75,0,5342,7.3,78.9
Gabon,504,0,8,0,110,0,386,1,724,1.6,21.8
Jordan,494,0,9,0,381,0,104,5,101734,1.8,77.1
Jamaica,488,10,9,0,58,1,421,0,6417,1.8,11.9
Malta,486,0,5,0,413,0,68,0,39366,1.0,85.0
Tanzania,480,0,16,0,167,0,297,7,0,3.3,34.8
Paraguay,462,0,10,0,148,0,304,9,11913,2.2,32.0
Tajikistan,461,0,12,0,0,0,449,0,0,2.6,0.0
Taiwan,440,0,6,0,355,8,79,0,66460,1.4,80.7
Equatorial Guinea,439,0,4,0,13,0,422,0,854,0.9,3.0
Réunion,427,0,0,0,354,0,73,3,17200,0.0,82.9
Venezuela,381,0,10,0,185,0,186,1,502771,2.6,48.6
Palestine,375,0,2,0,176,0,197,0,34511,0.5,46.9
West Bank and Gaza,375,0,2,0,176,0,197,0,0,0.5,46.9
Mauritius,332,0,10,0,320,0,2,3,60466,3.0,96.4
Isle of Man,329,0,23,0,271,0,35,19,3625,7.0,82.4
Montenegro,324,0,8,0,266,1,50,2,7816,2.5,82.1
Vietnam,288,0,0,0,233,0,55,8,261004,0.0,80.9
Congo (Brazzaville),274,10,10,0,33,3,231,0,0,3.6,12.0
Rwanda,271,0,0,0,133,0,138,0,38834,0.0,49.1
Chad,253,0,27,0,50,0,176,0,0,10.7,19.8
Sierra Leone,231,0,16,0,54,0,161,0,0,6.9,23.4
Cabo Verde,218,0,2,0,38,0,178,0,791,0.9,17.4
Madagascar,193,0,0,0,101,0,92,1,3968,0.0,52.3
Ethiopia,191,0,4,0,93,0,94,1,28445,2.1,48.7
Liberia,189,0,20,0,79,0,90,0,0,10.6,41.8
Faroe Islands,187,0,0,0,185,0,2,0,8317,0.0,98.9
Sao Tome and Principe,187,0,4,0,4,0,179,0,175,2.1,2.1
Martinique,183,0,14,0,83,0,86,3,0,7.7,45.4
Burma,176,0,6,0,62,0,108,0,0,3.4,35.2
Myanmar,176,0,6,0,62,0,108,0,10227,3.4,35.2
Eswatini,153,0,2,0,12,0,139,0,714,1.3,7.8
Guadeloupe,153,1,13,0,104,0,36,4,0,8.5,68.0
Zambia,153,0,4,0,103,0,46,1,10270,2.6,67.3
Gibraltar,144,0,0,0,141,0,3,0,3366,0.0,97.9
Brunei,141,0,1,0,132,1,8,2,15300,0.7,93.6
Benin,140,0,2,0,53,0,85,0,0,1.4,37.9
French Guiana,138,0,1,0,112,0,25,0,0,0.7,81.2
Togo,135,0,9,0,85,0,41,0,9267,6.7,63.0
Haiti,129,0,12,0,16,0,101,0,1142,9.3,12.4
Cambodia,122,0,0,0,120,0,2,1,13075,0.0,98.4
Bermuda,118,0,7,0,61,2,50,4,3719,5.9,51.7
Trinidad and Tobago,116,0,8,0,103,0,5,0,2229,6.9,88.8
Aruba,101,0,3,0,89,0,9,4,1817,3.0,88.1
Nepal,101,0,0,0,22,0,79,0,67066,0.0,21.8
Uganda,101,0,0,0,55,0,46,0,50711,0.0,54.5
Monaco,95,0,4,0,82,0,9,1,0,4.2,86.3
CAR,94,0,0,0,10,0,84,0,3498,0.0,10.6
Guyana,93,0,10,0,27,0,56,3,714,10.8,29.0
Bahamas,92,0,11,0,26,0,55,1,1500,12.0,28.3
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Barbados,82,0,7,0,53,0,22,4,2699,8.5,64.6
Mozambique,81,0,0,0,24,0,57,0,3188,0.0,29.6
Cayman Islands,80,0,1,0,35,0,44,3,3126,1.2,43.8
Sint Maarten,76,0,14,0,44,0,18,7,329,18.4,57.9
South Sudan,74,0,0,0,0,0,74,0,1247,0.0,0.0
Libya,64,0,3,0,24,0,37,0,2338,4.7,37.5
Macau,45,0,0,0,40,0,5,1,0,0.0,88.9
Syria,45,0,3,0,27,0,15,0,0,6.7,60.0
Malawi,43,0,3,0,14,0,26,1,1112,7.0,32.6
Mongolia,42,1,0,0,13,0,29,0,9137,0.0,31.0
Eritrea,39,0,0,0,30,0,9,0,0,0.0,76.9
Saint Martin,38,0,3,0,30,0,5,1,0,7.9,78.9
Angola,36,0,2,0,11,0,23,0,3000,5.6,30.6
Zimbabwe,34,0,4,0,5,0,25,0,16052,11.8,14.7
Antigua and Barbuda,25,0,3,0,16,0,6,1,153,12.0,64.0
Yemen,25,0,5,0,1,0,19,0,120,20.0,4.0
Timor-Leste,24,0,0,0,21,1,3,0,738,0.0,87.5
Botswana,23,0,1,0,9,0,13,0,9066,4.3,39.1
Grenada,21,0,0,0,13,0,8,4,1406,0.0,61.9
Laos,19,0,0,0,9,0,10,0,2733,0.0,47.4
Gambia,18,1,1,0,9,0,8,0,756,5.6,50.0
New Caledonia,18,0,0,0,18,0,0,0,5213,0.0,100.0
Belize,18,0,2,0,16,0,0,0,1043,11.1,88.9
Saint Lucia,18,0,0,0,17,0,1,0,575,0.0,94.4
Fiji,18,0,0,0,14,0,4,0,1300,0.0,77.8
St. Vincent Grenadines,17,0,0,0,9,0,8,0,137,0.0,52.9
Namibia,16,0,0,0,9,0,7,0,1283,0.0,56.2
Curaçao,16,0,1,0,14,0,1,0,389,6.2,87.5
Dominica,16,0,0,0,14,0,2,0,416,0.0,87.5
Nicaragua,16,0,5,0,7,0,4,0,0,31.2,43.8
Burundi,15,0,1,0,7,0,7,0,284,6.7,46.7
Saint Kitts and Nevis,15,0,0,0,12,0,3,0,327,0.0,80.0
Falkland Islands,13,0,0,0,13,0,0,0,395,0.0,100.0
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Turks and Caicos,12,0,1,0,6,0,5,0,107,8.3,50.0
Seychelles,11,0,0,0,8,0,3,0,0,0.0,72.7
Montserrat,11,0,1,0,7,0,3,1,36,9.1,63.6
Greenland,11,0,0,0,11,0,0,0,1394,0.0,100.0
Suriname,10,0,1,0,9,0,0,0,404,10.0,90.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
Comoros,8,0,1,0,0,0,7,0,0,12.5,0.0
Mauritania,8,0,1,0,6,0,1,0,1842,12.5,75.0
British Virgin Islands,7,0,1,0,3,0,3,0,132,14.3,42.9
Bhutan,7,0,0,0,5,0,2,0,11492,0.0,71.4
Western Sahara,6,0,0,0,5,0,1,0,0,0.0,83.3
Caribbean Netherlands,6,0,0,0,0,0,6,0,110,0.0,0.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,0,0,1,0,0,0.0,0.0
