countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Bermuda,115,0,7,0,54,0,54,4,3374,6.1,47.0
Haiti,101,0,12,0,10,0,79,0,1037,11.9,9.9
Aruba,101,0,2,0,82,0,17,4,1780,2.0,81.2
Uganda,98,0,0,0,55,0,43,0,44110,0.0,56.1
Benin,96,0,2,0,50,0,44,0,0,2.1,52.1
Monaco,95,0,4,0,81,0,10,1,0,4.2,85.3
Guyana,93,1,10,1,27,0,56,3,680,10.8,29.0
Bahamas,89,0,11,0,26,0,52,1,1485,12.4,29.2
CAR,85,0,0,0,10,0,75,0,3498,0.0,11.8
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Nepal,82,0,0,0,16,0,66,0,64492,0.0,19.5
Barbados,82,0,7,0,47,0,28,4,2549,8.5,57.3
Mozambique,81,0,0,0,19,0,62,0,2867,0.0,23.5
Cayman Islands,78,3,1,0,30,16,47,3,2752,1.3,38.5
Sint Maarten,76,0,14,0,44,0,18,7,329,18.4,57.9
Libya,63,0,3,0,23,0,37,0,2338,4.8,36.5
South Sudan,52,0,0,0,0,0,52,0,1247,0.0,0.0
Macau,45,0,0,0,39,0,6,1,0,0.0,86.7
Syria,44,0,3,0,27,0,14,0,0,6.8,61.4
Mongolia,41,0,0,0,13,0,28,0,8946,0.0,31.7
Malawi,41,0,3,0,9,0,29,1,907,7.3,22.0
Eritrea,39,0,0,0,30,0,9,0,0,0.0,76.9
Saint Martin,38,0,3,0,29,0,6,1,0,7.9,76.3
Angola,36,0,2,0,11,0,23,0,3000,5.6,30.6
Zimbabwe,34,0,4,0,5,0,25,0,7642,11.8,14.7
Antigua and Barbuda,25,0,3,0,16,0,6,1,153,12.0,64.0
Timor-Leste,24,0,0,0,20,0,4,0,664,0.0,83.3
Botswana,23,0,1,0,8,0,14,0,8636,4.3,34.8
Yemen,22,0,4,0,1,0,17,0,120,18.2,4.5
Grenada,21,0,0,0,13,0,8,4,1406,0.0,61.9
Laos,19,0,0,0,9,0,10,0,2505,0.0,47.4
Fiji,18,0,0,0,14,0,4,0,1300,0.0,77.8
New Caledonia,18,0,0,0,17,0,1,1,5052,0.0,94.4
Belize,18,0,2,0,16,0,0,0,1043,11.1,88.9
Saint Lucia,18,0,0,0,15,0,3,0,446,0.0,83.3
Gambia,17,0,1,0,9,0,7,0,562,5.9,52.9
St. Vincent Grenadines,17,0,0,0,9,0,8,0,137,0.0,52.9
Nicaragua,16,0,5,0,7,0,4,0,0,31.2,43.8
Namibia,16,0,0,0,8,0,8,0,1122,0.0,50.0
Curaçao,16,0,1,0,13,0,2,0,374,6.2,81.2
Dominica,16,0,0,0,14,0,2,0,416,0.0,87.5
Saint Kitts and Nevis,15,0,0,0,12,0,3,0,318,0.0,80.0
Burundi,15,0,1,0,7,0,7,0,284,6.7,46.7
Falkland Islands,13,0,0,0,13,0,0,0,388,0.0,100.0
Turks and Caicos,12,0,1,0,6,0,5,0,107,8.3,50.0
Vatican City,11,0,0,0,2,0,9,0,0,0.0,18.2
Montserrat,11,0,1,0,7,0,3,1,36,9.1,63.6
Seychelles,11,0,0,0,8,0,3,0,0,0.0,72.7
Greenland,11,0,0,0,11,0,0,0,1332,0.0,100.0
Suriname,10,0,1,0,9,0,0,0,404,10.0,90.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
Mauritania,8,0,1,0,6,0,1,0,1032,12.5,75.0
Bhutan,7,0,0,0,5,0,2,0,11373,0.0,71.4
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
British Virgin Islands,6,0,1,0,3,0,2,0,0,16.7,50.0
Western Sahara,6,0,0,0,5,0,1,0,0,0.0,83.3
Caribbean Netherlands,6,0,0,0,0,0,6,0,110,0.0,0.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Comoros,3,0,0,0,0,0,3,0,0,0.0,0.0
Saint Pierre Miquelon,1,0,0,0,0,0,1,0,0,0.0,0.0
